98	104	34	65083	25003	38633	1	\N	protein_coding	NOVEL	\N	1
99	80	34	71700	826245	1022532	1	154249	protein_coding	KNOWN	\N	1
100	131	34	71219	19992230	20049292	-1	151301	protein_coding	KNOWN	\N	1
101	142	34	68085	9246046	9246488	-1	\N	pseudogene	NOVEL	\N	1
102	120	34	70578	17547733	17743253	-1	141955	protein_coding	KNOWN	\N	1
103	117	34	67857	16402663	16411672	1	152025	protein_coding	KNOWN	\N	1
104	85	34	70578	31372755	31382114	1	145756	protein_coding	KNOWN	\N	1
105	145	34	71219	687663	688021	-1	\N	pseudogene	NOVEL	\N	1
106	87	34	70708	32460451	32786788	-1	138589	protein_coding	KNOWN	\N	1
107	84	34	67422	7381037	7397446	1	149826	protein_coding	KNOWN	\N	1
30457	28347	34	65083	22784888	22799810	1	\N	protein_coding	NOVEL	\N	1
109	146	34	74398	9689846	9690866	-1	\N	pseudogene	NOVEL	\N	1
110	88	34	65139	62587242	62606059	-1	\N	protein_coding	NOVEL	\N	1
111	137	34	71219	19376638	19376843	-1	\N	pseudogene	NOVEL	\N	1
112	148	34	68247	1241401	1241921	1	\N	pseudogene	NOVEL	\N	1
113	150	34	74398	9693248	9693923	-1	\N	pseudogene	NOVEL	\N	1
114	128	34	70387	15211302	15215108	-1	\N	pseudogene	NOVEL	\N	1
115	129	34	70486	3525605	3561223	-1	140063	protein_coding	KNOWN	\N	1
116	90	34	65035	7721401	7738272	1	137108	protein_coding	KNOWN	\N	1
117	157	34	66078	12196648	12200129	1	149092	protein_coding	KNOWN	\N	1
118	134	34	67857	24381465	24458953	-1	\N	protein_coding	NOVEL	\N	1
119	147	34	65139	67485320	67489152	-1	\N	protein_coding	NOVEL	\N	1
120	130	34	65083	2633995	2641595	-1	\N	protein_coding	NOVEL	\N	1
121	154	34	74000	7143967	7145393	1	\N	protein_coding	NOVEL	\N	1
122	139	34	67145	4473891	4489334	1	139477	protein_coding	KNOWN	\N	1
123	155	34	71219	737190	738400	-1	\N	pseudogene	NOVEL	\N	1
124	133	34	70486	3221062	3225904	1	139414	protein_coding	KNOWN	\N	1
125	165	34	68247	28634539	28635429	1	\N	pseudogene	NOVEL	\N	1
126	164	34	71700	267677	272019	1	\N	protein_coding	NOVEL	\N	1
127	156	34	65139	7349141	7355692	1	\N	protein_coding	NOVEL	\N	1
128	167	34	66078	23436590	23437112	1	\N	pseudogene	NOVEL	\N	1
129	101	34	65139	399371	408954	-1	\N	protein_coding	NOVEL	\N	1
130	169	34	68247	2111646	2112742	-1	\N	pseudogene	NOVEL	\N	1
131	172	34	74398	9827262	9827773	1	\N	pseudogene	NOVEL	\N	1
132	177	34	70708	12629470	12629930	-1	\N	pseudogene	NOVEL	\N	1
133	105	34	65179	10485890	10541014	1	\N	protein_coding	NOVEL	\N	1
134	175	34	66366	11821604	11823146	1	\N	pseudogene	NOVEL	\N	1
135	180	34	70708	12740361	12741423	-1	\N	pseudogene	NOVEL	\N	1
136	170	34	66366	8460490	8644860	-1	\N	protein_coding	NOVEL	\N	1
137	159	34	66222	2469475	2486658	1	\N	protein_coding	NOVEL	\N	1
138	151	34	70578	33042424	33045334	-1	146320	protein_coding	KNOWN	\N	1
139	91	34	65139	56659942	56708232	-1	142918	protein_coding	KNOWN	\N	1
140	143	34	70578	32406579	32417601	1	146037	protein_coding	KNOWN	\N	1
141	183	34	68247	28911173	28936514	1	\N	protein_coding	NOVEL	\N	1
142	144	34	65035	28768522	28781414	1	145339	protein_coding	KNOWN	\N	1
143	126	34	70446	6217324	6228677	-1	142696	protein_coding	KNOWN	\N	1
144	182	34	68247	2165874	2175127	1	\N	protein_coding	NOVEL	\N	1
145	191	34	70318	5006621	5007282	1	\N	pseudogene	NOVEL	\N	1
146	189	34	67810	6458279	6458661	-1	\N	pseudogene	NOVEL	\N	1
147	105	34	65179	10508713	10541014	1	146098	protein_coding	KNOWN	\N	1
148	42	34	67810	514264	547427	1	145563	protein_coding	KNOWN	\N	1
149	160	34	65139	118845790	118857700	1	154338	protein_coding	KNOWN	\N	1
150	192	34	65139	60051482	60053613	1	\N	pseudogene	NOVEL	\N	1
151	121	34	71889	5596372	5944400	1	\N	protein_coding	NOVEL	\N	1
152	73	34	70578	6406164	6538612	-1	\N	protein_coding	NOVEL	\N	1
153	48	34	74000	5498190	5530415	1	140542	protein_coding	KNOWN	\N	1
154	153	34	68247	8369298	8554600	1	151957	protein_coding	KNOWN	\N	1
155	121	34	71889	5596372	5944400	1	148891	protein_coding	KNOWN	\N	1
156	125	34	65139	41278780	41317883	1	140082	protein_coding	KNOWN	\N	1
157	73	34	70578	6406164	6538612	-1	137900	protein_coding	KNOWN	\N	1
158	106	34	65179	7994271	8015743	-1	145601	protein_coding	KNOWN	\N	1
159	186	34	67422	9067578	9072526	-1	150884	protein_coding	KNOWN	\N	1
160	200	34	65179	4515903	4519428	1	\N	protein_coding	NOVEL	\N	1
161	174	34	73290	8970282	8990722	1	\N	protein_coding	NOVEL	\N	1
162	190	34	74000	7150003	7153660	-1	143948	protein_coding	KNOWN	\N	1
163	209	34	67422	15983568	15984199	-1	\N	pseudogene	NOVEL	\N	1
164	208	34	66222	10601165	10602075	1	\N	pseudogene	NOVEL	\N	1
165	187	34	65179	13196632	13200746	1	147097	protein_coding	KNOWN	\N	1
166	114	34	65179	20481551	20491085	-1	160327	protein_coding	KNOWN	\N	1
167	206	34	65179	4538634	4560159	1	\N	protein_coding	NOVEL	\N	1
168	185	34	66222	18620643	18631790	-1	153555	protein_coding	KNOWN	\N	1
169	202	34	70578	23843710	23869304	1	143631	protein_coding	KNOWN	\N	1
170	215	34	72242	978262	978811	-1	\N	pseudogene	NOVEL	\N	1
171	176	34	68033	1935848	1947933	1	139469	protein_coding	KNOWN	\N	1
172	213	34	65139	2699563	2700169	1	\N	pseudogene	NOVEL	\N	1
173	210	34	68247	29075116	29115622	1	\N	protein_coding	NOVEL	\N	1
174	222	34	71219	62385890	62386624	-1	\N	pseudogene	NOVEL	\N	1
175	211	34	65083	8265209	8266086	-1	\N	pseudogene	NOVEL	\N	1
176	207	34	65139	68408852	68411553	1	150328	protein_coding	KNOWN	\N	1
177	228	34	70486	13898958	13899561	-1	\N	pseudogene	NOVEL	\N	1
178	194	34	71219	754807	774559	-1	143617	protein_coding	KNOWN	\N	1
179	230	34	65139	3220690	3221221	-1	\N	pseudogene	NOVEL	\N	1
180	179	34	74000	6212792	6220617	1	\N	protein_coding	NOVEL	\N	1
181	158	34	70318	10283236	10404606	1	152972	protein_coding	KNOWN	\N	1
182	166	34	73290	16032511	16071555	-1	147136	protein_coding	KNOWN	\N	1
183	184	34	67857	962099	965351	1	143486	protein_coding	KNOWN	\N	1
184	238	34	73290	26835420	26844037	1	154210	protein_coding	KNOWN	\N	1
185	219	34	68085	26864755	26866230	1	\N	pseudogene	NOVEL	\N	1
186	241	34	65179	1070045	1073730	1	\N	protein_coding	NOVEL	\N	1
30280	28246	34	65139	97104721	97150974	-1	\N	protein_coding	NOVEL	\N	1
188	95	34	65139	30198127	30227528	1	159516	protein_coding	KNOWN	\N	1
189	234	34	71219	64327708	64431025	1	\N	protein_coding	NOVEL	\N	1
190	249	34	70708	12741933	12742618	-1	\N	pseudogene	NOVEL	\N	1
191	96	34	70578	2857999	3061479	1	154682	protein_coding	KNOWN	\N	1
192	253	34	76886	3978	5858	1	151602	protein_coding	KNOWN	\N	1
193	248	34	74000	10848190	10848904	-1	\N	pseudogene	NOVEL	\N	1
194	205	34	70578	24695834	24708154	1	144124	protein_coding	KNOWN	\N	1
195	254	34	70578	17684574	17685064	-1	\N	pseudogene	NOVEL	\N	1
196	258	34	70446	21771531	21803668	-1	148754	protein_coding	KNOWN	\N	1
197	255	34	65139	33833897	33834634	-1	\N	pseudogene	NOVEL	\N	1
198	256	34	67145	17197279	17201109	-1	\N	pseudogene	NOVEL	\N	1
199	138	34	66078	30446915	30529890	1	151439	protein_coding	KNOWN	\N	1
200	225	34	74000	9438500	9454757	1	\N	protein_coding	NOVEL	\N	1
201	201	34	71219	14896199	14934906	-1	148593	protein_coding	KNOWN	\N	1
202	220	34	66366	20508909	20522583	-1	147391	protein_coding	KNOWN	\N	1
203	201	34	71219	14897642	14934906	-1	\N	protein_coding	NOVEL	\N	1
204	197	34	70578	24186771	24201595	-1	155203	protein_coding	KNOWN	\N	1
205	251	34	68247	36296276	36300153	-1	\N	protein_coding	NOVEL	\N	1
206	216	34	68247	39612602	39615063	1	147471	protein_coding	KNOWN	\N	1
207	244	34	66222	2577934	2838642	-1	143716	protein_coding	KNOWN	\N	1
208	250	34	70486	3942821	3950738	1	141154	protein_coding	KNOWN	\N	1
209	224	34	73290	8262170	8264924	1	142574	protein_coding	KNOWN	\N	1
210	226	34	65179	29690002	29693863	1	144755	protein_coding	KNOWN	\N	1
211	268	34	66366	830605	848671	-1	\N	protein_coding	NOVEL	\N	1
212	275	34	71219	5014788	5016224	-1	\N	protein_coding	NOVEL	\N	1
213	266	34	67145	17925952	17995521	1	144748	protein_coding	KNOWN	\N	1
214	204	34	67857	862136	866034	1	142830	protein_coding	KNOWN	\N	1
215	217	34	66222	23020098	23033372	1	\N	protein_coding	NOVEL	\N	1
216	272	34	70387	25539683	25543318	-1	145107	protein_coding	KNOWN	\N	1
217	168	34	68085	15777448	15782618	-1	160059	protein_coding	KNOWN	\N	1
218	252	34	73290	26853959	26897063	-1	154282	protein_coding	KNOWN	\N	1
219	214	34	68085	7202599	7224729	-1	152650	protein_coding	KNOWN	\N	1
220	276	34	74398	19363807	19398286	1	146175	protein_coding	KNOWN	\N	1
221	152	34	71889	14702021	14741239	-1	160385	protein_coding	KNOWN	\N	1
30279	28245	34	65139	84439731	84686687	1	\N	protein_coding	NOVEL	\N	1
223	260	34	70708	12800016	13092436	1	150282	protein_coding	KNOWN	\N	1
224	240	34	70387	6760540	6812004	-1	159728	protein_coding	KNOWN	\N	1
225	66	34	71889	4135306	4157048	-1	148464	protein_coding	KNOWN	\N	1
226	290	34	65179	1074715	1075489	1	\N	pseudogene	NOVEL	\N	1
227	265	34	66222	19482136	19511649	1	154561	protein_coding	KNOWN	\N	1
228	305	34	68247	2213357	2214417	1	\N	protein_coding	NOVEL	\N	1
229	229	34	72242	1048304	1124709	-1	139012	protein_coding	KNOWN	\N	1
230	173	34	65139	119277703	119300251	1	137191	protein_coding	KNOWN	\N	1
30281	28246	34	65139	97104728	97241531	-1	146331	protein_coding	KNOWN	\N	1
232	277	34	74000	10136797	10138147	1	\N	protein_coding	NOVEL	\N	1
233	243	34	68033	1375617	1378542	1	138599	protein_coding	KNOWN	\N	1
234	263	34	68247	39406659	39414013	-1	146758	protein_coding	KNOWN	\N	1
235	279	34	65179	5721344	6090541	1	144897	protein_coding	KNOWN	\N	1
236	312	34	70578	18125142	18125581	1	\N	pseudogene	NOVEL	\N	1
237	309	34	65139	160689934	160690537	-1	\N	protein_coding	NOVEL	\N	1
30454	28346	34	65083	18209492	18218190	1	137497	protein_coding	KNOWN	\N	1
239	233	34	65251	37901054	37922531	-1	149399	protein_coding	KNOWN	\N	1
240	283	34	67422	24558059	24586053	1	154828	protein_coding	KNOWN	\N	1
241	278	34	67810	3165616	3173462	-1	148487	protein_coding	KNOWN	\N	1
242	316	34	70446	16757976	16759679	-1	146969	protein_coding	KNOWN	\N	1
243	318	34	70446	18839251	18839977	1	\N	pseudogene	NOVEL	\N	1
244	322	34	68033	14370360	14371074	1	\N	protein_coding	NOVEL	\N	1
245	239	34	70446	1630384	1701438	1	141594	protein_coding	KNOWN	\N	1
246	239	34	70446	1630384	1701438	1	\N	protein_coding	NOVEL	\N	1
247	319	34	65139	148440009	148443000	1	138419	protein_coding	KNOWN	\N	1
248	218	34	67810	17682207	17724886	1	138145	protein_coding	KNOWN	\N	1
249	127	34	67810	2841714	2859403	-1	147991	protein_coding	KNOWN	\N	1
250	328	34	70486	28080310	28083800	-1	\N	protein_coding	NOVEL	\N	1
251	257	34	65139	30232849	30291500	-1	150820	protein_coding	KNOWN	\N	1
252	317	34	74398	10011668	10103620	-1	140358	protein_coding	KNOWN	\N	1
253	335	34	70318	3981045	3981696	1	\N	pseudogene	NOVEL	\N	1
254	122	34	71700	18836994	18922582	-1	140643	protein_coding	KNOWN	\N	1
255	332	34	74398	20464512	20471004	1	147966	protein_coding	KNOWN	\N	1
256	299	34	68887	5224162	5227726	1	141549	protein_coding	KNOWN	\N	1
257	307	34	65251	26412837	26456116	1	\N	protein_coding	NOVEL	\N	1
258	330	34	71889	34349386	34361879	-1	140725	protein_coding	KNOWN	\N	1
259	337	34	70318	3984449	3984918	1	\N	protein_coding	NOVEL	\N	1
260	178	34	70708	38675405	38810121	-1	139896	protein_coding	KNOWN	\N	1
261	326	34	70387	22634719	22640517	1	\N	protein_coding	NOVEL	\N	1
262	338	34	68247	41575747	41576295	1	\N	pseudogene	NOVEL	\N	1
263	342	34	68247	50547182	50548002	-1	\N	pseudogene	NOVEL	\N	1
264	306	34	65139	3424192	3450312	-1	154984	protein_coding	KNOWN	\N	1
265	334	34	65139	30553638	30555041	-1	\N	pseudogene	NOVEL	\N	1
266	285	34	68247	39543071	39545365	-1	147183	protein_coding	KNOWN	\N	1
267	232	34	71219	19522940	19699564	-1	151085	protein_coding	KNOWN	\N	1
268	97	34	65083	1259667	1270018	1	139742	protein_coding	KNOWN	\N	1
269	349	34	70446	18896918	18945916	-1	\N	protein_coding	NOVEL	\N	1
270	333	34	68033	14964675	14965417	-1	\N	pseudogene	NOVEL	\N	1
271	203	34	70708	14102210	14152938	1	150714	protein_coding	KNOWN	\N	1
272	195	34	71219	20201113	20252760	1	151371	protein_coding	KNOWN	\N	1
273	289	34	65035	7935911	7948922	-1	137180	protein_coding	KNOWN	\N	1
274	116	34	71219	15683070	15720184	-1	149091	protein_coding	KNOWN	\N	1
275	270	34	65179	7465682	7508355	-1	\N	protein_coding	NOVEL	\N	1
276	355	34	70486	4110402	4117079	-1	\N	protein_coding	NOVEL	\N	1
277	358	34	66222	9014948	9041556	1	\N	protein_coding	KNOWN	\N	1
30455	28346	34	65083	18209736	18218248	1	\N	protein_coding	NOVEL	\N	1
279	324	34	71700	9235644	9304986	1	138689	protein_coding	KNOWN	\N	1
280	351	34	68247	50624264	50685209	1	151671	protein_coding	KNOWN	\N	1
281	127	34	67810	2841714	2859403	-1	\N	protein_coding	NOVEL	\N	1
282	363	34	66222	9031592	9032463	1	\N	protein_coding	NOVEL	\N	1
283	360	34	67422	20831481	20853271	1	153896	protein_coding	KNOWN	\N	1
284	297	34	66366	23902836	23910954	1	156682	protein_coding	KNOWN	\N	1
285	315	34	66078	23516745	23638097	-1	\N	protein_coding	NOVEL	\N	1
286	269	34	71700	26201755	26219203	1	143339	protein_coding	KNOWN	\N	1
287	188	34	70387	2999020	3033768	1	154386	protein_coding	KNOWN	\N	1
288	323	34	65949	11631541	11687826	1	143673	protein_coding	KNOWN	\N	1
289	262	34	65139	33903145	33935339	1	153978	protein_coding	KNOWN	\N	1
290	116	34	71219	15683070	15720184	-1	\N	protein_coding	KNOWN	\N	1
291	270	34	65179	7467223	7508271	-1	\N	protein_coding	NOVEL	\N	1
292	353	34	65139	30713590	30967094	1	150892	protein_coding	KNOWN	\N	1
293	149	34	68247	15923596	16177729	1	137110	protein_coding	KNOWN	\N	1
294	370	34	74000	19326371	19328436	1	147866	protein_coding	KNOWN	\N	1
295	171	34	68085	8460242	8522216	-1	153295	protein_coding	KNOWN	\N	1
296	380	34	68085	57394757	57395257	-1	\N	pseudogene	NOVEL	\N	1
297	345	34	74000	15118130	15149412	-1	137942	protein_coding	KNOWN	\N	1
298	379	34	70318	21964935	21965565	1	\N	pseudogene	NOVEL	\N	1
299	371	34	68085	17730269	17734601	1	\N	protein_coding	NOVEL	\N	1
300	388	34	68247	70443630	70444045	-1	\N	pseudogene	NOVEL	\N	1
301	389	34	65139	166378095	166378509	1	\N	pseudogene	NOVEL	\N	1
302	321	34	68247	9433289	9445740	-1	\N	protein_coding	NOVEL	\N	1
303	320	34	70578	18862396	19071874	1	\N	protein_coding	NOVEL	\N	1
304	344	34	72242	38674493	38697716	-1	151334	protein_coding	KNOWN	\N	1
305	394	34	65139	110632562	110633262	-1	\N	pseudogene	NOVEL	\N	1
306	113	34	70318	4967839	4986000	-1	149415	protein_coding	KNOWN	\N	1
307	385	34	67810	3722210	3740060	-1	149276	protein_coding	KNOWN	\N	1
308	405	34	68247	70760872	70761266	1	\N	pseudogene	NOVEL	\N	1
309	262	34	65139	33903145	33935339	1	\N	protein_coding	NOVEL	\N	1
310	135	34	67857	24185738	24357896	-1	\N	protein_coding	NOVEL	\N	1
311	327	34	68085	18890227	18892047	-1	143176	protein_coding	KNOWN	\N	1
312	382	34	73290	36846787	36867535	-1	\N	protein_coding	KNOWN	\N	1
313	401	34	70708	81563347	81571680	-1	\N	protein_coding	NOVEL	\N	1
314	259	34	65139	51493308	51562128	-1	\N	protein_coding	NOVEL	\N	1
315	375	34	71889	38109584	38115840	-1	146895	protein_coding	KNOWN	\N	1
316	409	34	67145	30043743	30045693	-1	147382	protein_coding	KNOWN	\N	1
317	376	34	65139	105165602	105169960	-1	147692	protein_coding	KNOWN	\N	1
318	415	34	67857	32152526	32152973	-1	\N	pseudogene	NOVEL	\N	1
319	136	34	66366	17249620	17284847	1	143411	protein_coding	KNOWN	\N	1
320	271	34	71700	21206382	21267908	1	\N	protein_coding	NOVEL	\N	1
321	368	34	66222	9034395	9035911	1	160193	protein_coding	KNOWN	\N	1
322	378	34	66222	35356455	35359062	-1	145284	protein_coding	KNOWN	\N	1
323	412	34	70578	2948172	2955466	-1	154613	protein_coding	KNOWN	\N	1
324	246	34	68887	3937684	3947313	-1	138948	protein_coding	KNOWN	\N	1
325	259	34	65139	51493308	51562125	-1	141966	protein_coding	KNOWN	\N	1
326	425	34	66078	32968862	32970158	1	\N	pseudogene	NOVEL	\N	1
327	310	34	72242	47277853	47478430	-1	153412	protein_coding	KNOWN	\N	1
328	424	34	72242	40250438	40315206	1	\N	protein_coding	NOVEL	\N	1
329	403	34	67810	37878980	37883050	-1	\N	protein_coding	NOVEL	\N	1
330	422	34	65139	160013789	160014306	1	152391	protein_coding	KNOWN	\N	1
331	427	34	70708	55411661	55411985	1	\N	pseudogene	NOVEL	\N	1
332	391	34	74398	46279758	46286639	1	\N	protein_coding	NOVEL	\N	1
333	329	34	65179	22636556	22647992	-1	149533	protein_coding	KNOWN	\N	1
334	429	34	81132	31959	34760	1	\N	protein_coding	NOVEL	\N	1
335	140	34	65035	9863131	9907809	-1	137755	protein_coding	KNOWN	\N	1
336	196	34	66222	10144054	10151700	1	\N	protein_coding	NOVEL	\N	1
337	434	34	74398	38249150	38249772	-1	\N	protein_coding	NOVEL	\N	1
338	408	34	68247	2275593	2281485	1	\N	protein_coding	NOVEL	\N	1
339	433	34	70708	55435972	55436382	1	\N	pseudogene	NOVEL	\N	1
340	421	34	74398	35969694	36034491	-1	153823	protein_coding	KNOWN	\N	1
341	426	34	67810	9483627	9498073	-1	152765	protein_coding	KNOWN	\N	1
342	419	34	65139	160724966	160771968	1	153044	protein_coding	KNOWN	\N	1
343	390	34	70708	83277475	83351807	-1	\N	protein_coding	NOVEL	\N	1
344	281	34	66222	31468	52357	-1	142495	protein_coding	KNOWN	\N	1
345	443	34	67810	16362151	16362663	1	\N	pseudogene	NOVEL	\N	1
346	301	34	66366	24640930	24690597	1	\N	protein_coding	NOVEL	\N	1
347	441	34	65179	1539826	1541363	-1	\N	pseudogene	NOVEL	\N	1
348	418	34	68887	24834459	24836229	-1	150138	protein_coding	KNOWN	\N	1
349	444	34	65139	160024493	160024950	1	152467	protein_coding	KNOWN	\N	1
350	286	34	78401	441894	510582	-1	148262	protein_coding	KNOWN	\N	1
351	387	34	72242	3568694	3694293	1	139587	protein_coding	KNOWN	\N	1
352	445	34	70708	81599043	81608820	1	\N	protein_coding	NOVEL	\N	1
353	451	34	72242	58130515	58132932	-1	138714	protein_coding	KNOWN	\N	1
354	448	34	67810	35730093	35730800	-1	\N	protein_coding	NOVEL	\N	1
355	343	34	71700	40034543	40054982	-1	146461	protein_coding	KNOWN	\N	1
